start,finish,QB120A-CORRENTE-M1_avg,QB120A-CORRENTE-M2_avg,is_anomaly
2020-04-23T17:24:00Z,2020-04-23T17:25:00Z,26.9364,21.805,0
2020-04-23T17:25:00Z,2020-04-23T17:26:00Z,27.3658,21.735,0
2020-04-23T17:26:00Z,2020-04-23T17:27:00Z,27.77,21.7455,0
2020-04-23T17:27:00Z,2020-04-23T17:28:00Z,27.9633,21.8331,0
2020-04-23T17:28:00Z,2020-04-23T17:29:00Z,28.0209,21.7767,0
2020-04-23T17:29:00Z,2020-04-23T17:30:00Z,27.4525,21.5125,0
2020-04-23T17:30:00Z,2020-04-23T17:31:00Z,26.7169,21.1582,0
2020-04-23T17:31:00Z,2020-04-23T17:32:00Z,25.8808,20.5385,0
2020-04-23T17:32:00Z,2020-04-23T17:33:00Z,25.6755,20.3758,0
2020-04-23T17:33:00Z,2020-04-23T17:34:00Z,25.9267,20.4655,0
2020-04-23T17:34:00Z,2020-04-23T17:35:00Z,26.8783,20.9531,0
2020-04-23T17:35:00Z,2020-04-23T17:36:00Z,27.3515,21.5175,0
2020-04-23T17:36:00Z,2020-04-23T17:37:00Z,28.1183,21.8825,0
2020-04-23T17:37:00Z,2020-04-23T17:38:00Z,28.3073,21.9573,0
2020-04-23T17:38:00Z,2020-04-23T17:39:00Z,28.345,22.035,0
2020-04-23T17:39:00Z,2020-04-23T17:40:00Z,28.2008,22.0223,0
2020-04-23T17:40:00Z,2020-04-23T17:41:00Z,27.6567,21.8183,0
2020-04-23T17:41:00Z,2020-04-23T17:42:00Z,26.8058,21.2842,0
2020-04-23T17:42:00Z,2020-04-23T17:43:00Z,25.9518,20.5773,0
2020-04-23T17:43:00Z,2020-04-23T17:44:00Z,25.67,20.2708,0
2020-04-23T17:44:00Z,2020-04-23T17:45:00Z,26.0462,20.8625,0
2020-04-23T17:45:00Z,2020-04-23T17:46:00Z,26.5533,21.3183,0
2020-04-23T17:46:00Z,2020-04-23T17:47:00Z,27.2355,21.7573,0
2020-04-23T17:47:00Z,2020-04-23T17:48:00Z,27.7083,22.0675,0
2020-04-23T17:48:00Z,2020-04-23T17:49:00Z,27.8139,22.0015,0
2020-04-23T17:49:00Z,2020-04-23T17:50:00Z,27.8608,22.0517,0
2020-04-23T17:50:00Z,2020-04-23T17:51:00Z,27.7655,21.9283,0
2020-04-23T17:51:00Z,2020-04-23T17:52:00Z,27.72,21.9591,0
2020-04-23T17:52:00Z,2020-04-23T17:53:00Z,27.2277,21.5615,0
2020-04-23T17:53:00Z,2020-04-23T17:54:00Z,26.3333,21.1425,0
2020-04-23T17:54:00Z,2020-04-23T17:55:00Z,25.4473,20.4867,0
2020-04-23T17:55:00Z,2020-04-23T17:56:00Z,25.4142,20.3992,0
2020-04-23T17:56:00Z,2020-04-23T17:57:00Z,25.5862,20.6933,0
2020-04-23T17:57:00Z,2020-04-23T17:58:00Z,26.5008,21.1867,0
2020-04-23T17:58:00Z,2020-04-23T17:59:00Z,27.1464,21.79,0
2020-04-23T17:59:00Z,2020-04-23T18:00:00Z,27.6383,22.04,0
2020-04-23T18:00:00Z,2020-04-23T18:01:00Z,27.7862,22.015,0
2020-04-23T18:01:00Z,2020-04-23T18:02:00Z,27.665,22.0727,0
2020-04-23T18:02:00Z,2020-04-23T18:03:00Z,27.5592,21.9769,0
2020-04-23T18:03:00Z,2020-04-23T18:04:00Z,26.7555,21.4542,0
2020-04-23T18:04:00Z,2020-04-23T18:05:00Z,25.8942,20.8742,0
2020-04-23T18:05:00Z,2020-04-23T18:06:00Z,25.5031,20.4982,0
2020-04-23T18:06:00Z,2020-04-23T18:07:00Z,25.4917,20.4908,0
2020-04-23T18:07:00Z,2020-04-23T18:08:00Z,26.055,20.9842,0
2020-04-23T18:08:00Z,2020-04-23T18:09:00Z,26.7564,21.2792,0
2020-04-23T18:09:00Z,2020-04-23T18:10:00Z,27.355,21.8064,0
2020-04-23T18:10:00Z,2020-04-23T18:11:00Z,27.6362,21.98,0
2020-04-23T18:11:00Z,2020-04-23T18:12:00Z,27.6167,21.9767,0
2020-04-23T18:12:00Z,2020-04-23T18:13:00Z,27.6736,22.0892,0
2020-04-23T18:13:00Z,2020-04-23T18:14:00Z,27.7633,22.1591,0
2020-04-23T18:14:00Z,2020-04-23T18:15:00Z,27.2354,21.7492,0
2020-04-23T18:15:00Z,2020-04-23T18:16:00Z,26.5567,21.0233,0
2020-04-23T18:16:00Z,2020-04-23T18:17:00Z,25.46,20.5117,0
2020-04-23T18:17:00Z,2020-04-23T18:18:00Z,25.4475,20.3282,0
2020-04-23T18:18:00Z,2020-04-23T18:19:00Z,25.6946,20.7208,0
2020-04-23T18:19:00Z,2020-04-23T18:20:00Z,26.5092,21.2075,0
2020-04-23T18:20:00Z,2020-04-23T18:21:00Z,27.205,21.7858,0
2020-04-23T18:21:00Z,2020-04-23T18:22:00Z,27.3464,22.0425,0
2020-04-23T18:22:00Z,2020-04-23T18:23:00Z,27.3717,22.135,0
2020-04-23T18:23:00Z,2020-04-23T18:24:00Z,27.3754,22.0725,0
2020-04-23T18:24:00Z,2020-04-23T18:25:00Z,27.3836,22.0227,0
2020-04-23T18:25:00Z,2020-04-23T18:26:00Z,27.525,21.8762,0
2020-04-23T18:26:00Z,2020-04-23T18:27:00Z,27.5333,21.8958,0
2020-04-23T18:27:00Z,2020-04-23T18:28:00Z,27.51,21.9208,0
2020-04-23T18:28:00Z,2020-04-23T18:29:00Z,26.985,21.5575,0
2020-04-23T18:29:00Z,2020-04-23T18:30:00Z,26.2591,21.2573,0
2020-04-23T18:30:00Z,2020-04-23T18:31:00Z,25.5067,20.5169,0
2020-04-23T18:31:00Z,2020-04-23T18:32:00Z,25.1408,20.0058,0
2020-04-23T18:32:00Z,2020-04-23T18:33:00Z,25.1392,20.3236,0
2020-04-23T18:33:00Z,2020-04-23T18:34:00Z,25.77,20.7292,0
2020-04-23T18:34:00Z,2020-04-23T18:35:00Z,26.2146,21.215,0
2020-04-23T18:35:00Z,2020-04-23T18:36:00Z,26.95,21.8342,0
2020-04-23T18:36:00Z,2020-04-23T18:37:00Z,27.3139,21.9717,0
2020-04-23T18:37:00Z,2020-04-23T18:38:00Z,27.43,22.0183,0
2020-04-23T18:38:00Z,2020-04-23T18:39:00Z,27.3582,22.1733,0
2020-04-23T18:39:00Z,2020-04-23T18:40:00Z,27.2025,22.1555,0
2020-04-23T18:40:00Z,2020-04-23T18:41:00Z,27.3039,21.9085,0
2020-04-23T18:41:00Z,2020-04-23T18:42:00Z,27.5075,21.955,0
2020-04-23T18:42:00Z,2020-04-23T18:43:00Z,27.4667,21.8208,0
2020-04-23T18:43:00Z,2020-04-23T18:44:00Z,27.3936,21.9167,0
2020-04-23T18:44:00Z,2020-04-23T18:45:00Z,27.4858,21.8317,0
2020-04-23T18:45:00Z,2020-04-23T18:46:00Z,26.5423,21.3417,0
2020-04-23T18:46:00Z,2020-04-23T18:47:00Z,25.8917,20.8367,0
2020-04-23T18:47:00Z,2020-04-23T18:48:00Z,25.0325,20.2617,0
2020-04-23T18:48:00Z,2020-04-23T18:49:00Z,24.8782,20.0836,0
2020-04-23T18:49:00Z,2020-04-23T18:50:00Z,24.7883,19.7667,0
2020-04-23T18:50:00Z,2020-04-23T18:51:00Z,25.4115,20.2269,0
2020-04-23T18:51:00Z,2020-04-23T18:52:00Z,25.6342,20.5825,0
2020-04-23T18:52:00Z,2020-04-23T18:53:00Z,26.21,21.3558,0
2020-04-23T18:53:00Z,2020-04-23T18:54:00Z,26.3836,21.6246,0
2020-04-23T18:54:00Z,2020-04-23T18:55:00Z,25.965,21.6725,0
2020-04-23T18:55:00Z,2020-04-23T18:56:00Z,25.6223,21.5854,0
2020-04-23T18:56:00Z,2020-04-23T18:57:00Z,26.2333,21.5633,0
2020-04-23T18:57:00Z,2020-04-23T18:58:00Z,26.9809,21.5675,0
2020-04-23T18:58:00Z,2020-04-23T18:59:00Z,27.2858,21.7955,0
2020-04-23T18:59:00Z,2020-04-23T19:00:00Z,27.06,21.7192,0
2020-04-23T19:00:00Z,2020-04-23T19:01:00Z,23.6133,19.5117,0
2020-04-23T19:01:00Z,2020-04-23T19:02:00Z,17.6625,15.208,1
2020-04-23T19:02:00Z,2020-04-23T19:03:00Z,17.2746,14.7682,1
2020-04-23T19:03:00Z,2020-04-23T19:04:00Z,24.5325,20.94,0
2020-04-23T19:04:00Z,2020-04-23T19:05:00Z,25.5067,21.2191,0
2020-04-23T19:05:00Z,2020-04-23T19:06:00Z,26.4569,21.3577,0
2020-04-23T19:06:00Z,2020-04-23T19:07:00Z,27.1967,21.6067,0
2020-04-23T19:07:00Z,2020-04-23T19:08:00Z,27.1682,21.6925,0
2020-04-23T19:08:00Z,2020-04-23T19:09:00Z,27.2358,21.65,0
2020-04-23T19:09:00Z,2020-04-23T19:10:00Z,27.1939,21.5362,0
2020-04-23T19:10:00Z,2020-04-23T19:11:00Z,27.2992,21.6042,0
2020-04-23T19:11:00Z,2020-04-23T19:12:00Z,27.3718,21.6317,0
2020-04-23T19:12:00Z,2020-04-23T19:13:00Z,26.7875,21.3436,0
2020-04-23T19:13:00Z,2020-04-23T19:14:00Z,25.8967,20.6877,0
2020-04-23T19:14:00Z,2020-04-23T19:15:00Z,25.17,20.1192,0
2020-04-23T19:15:00Z,2020-04-23T19:16:00Z,24.9833,19.8417,0
2020-04-23T19:16:00Z,2020-04-23T19:17:00Z,25.1136,19.825,0
2020-04-23T19:17:00Z,2020-04-23T19:18:00Z,25.5362,20.3182,0
2020-04-23T19:18:00Z,2020-04-23T19:19:00Z,25.8133,20.6569,0
2020-04-23T19:19:00Z,2020-04-23T19:20:00Z,26.3264,21.3083,0
2020-04-23T19:20:00Z,2020-04-23T19:21:00Z,26.5775,21.5318,0
2020-04-23T19:21:00Z,2020-04-23T19:22:00Z,26.6369,21.5469,0
2020-04-23T19:22:00Z,2020-04-23T19:23:00Z,26.4042,21.5175,0
2020-04-23T19:23:00Z,2020-04-23T19:24:00Z,26.2542,21.4575,0
2020-04-23T19:24:00Z,2020-04-23T19:25:00Z,25.5836,21.0736,0
2020-04-23T19:25:00Z,2020-04-23T19:26:00Z,25.2792,20.9492,0
2020-04-23T19:26:00Z,2020-04-23T19:27:00Z,25.3423,21.0967,0
2020-04-23T19:27:00Z,2020-04-23T19:28:00Z,25.0817,21.1533,0
2020-04-23T19:28:00Z,2020-04-23T19:29:00Z,25.0791,21.2183,0
2020-04-23T19:29:00Z,2020-04-23T19:30:00Z,24.8533,20.9891,0
2020-04-23T19:30:00Z,2020-04-23T19:31:00Z,24.7817,21.3046,0
2020-04-23T19:31:00Z,2020-04-23T19:32:00Z,24.4608,21.2933,0
2020-04-23T19:32:00Z,2020-04-23T19:33:00Z,23.44,20.6125,0
2020-04-23T19:33:00Z,2020-04-23T19:34:00Z,23.4946,20.4809,0
2020-04-23T19:34:00Z,2020-04-23T19:35:00Z,23.2933,20.0554,0
2020-04-23T19:35:00Z,2020-04-23T19:36:00Z,23.0346,19.865,0
2020-04-23T19:36:00Z,2020-04-23T19:37:00Z,23.6717,19.8083,0
2020-04-23T19:37:00Z,2020-04-23T19:38:00Z,24.3882,20.4027,0
2020-04-23T19:38:00Z,2020-04-23T19:39:00Z,24.8458,20.7262,0
2020-04-23T19:39:00Z,2020-04-23T19:40:00Z,25.0717,20.9725,0
2020-04-23T19:40:00Z,2020-04-23T19:41:00Z,24.8015,21.0492,0
2020-04-23T19:41:00Z,2020-04-23T19:42:00Z,24.1208,20.375,0
2020-04-23T19:42:00Z,2020-04-23T19:43:00Z,24.6864,20.3146,0
2020-04-23T19:43:00Z,2020-04-23T19:44:00Z,25.065,20.6615,0
2020-04-23T19:44:00Z,2020-04-23T19:45:00Z,25.6185,20.9608,0
2020-04-23T19:45:00Z,2020-04-23T19:46:00Z,25.9908,21.23,0
2020-04-23T19:46:00Z,2020-04-23T19:47:00Z,26.2433,21.5336,0
2020-04-23T19:47:00Z,2020-04-23T19:48:00Z,26.3709,21.6992,0
2020-04-23T19:48:00Z,2020-04-23T19:49:00Z,26.4575,21.8842,0
2020-04-23T19:49:00Z,2020-04-23T19:50:00Z,26.5162,21.8809,0
2020-04-23T19:50:00Z,2020-04-23T19:51:00Z,26.4975,21.8677,0
2020-04-23T19:51:00Z,2020-04-23T19:52:00Z,26.5946,21.8842,0
2020-04-23T19:52:00Z,2020-04-23T19:53:00Z,28.2875,20.5267,0
2020-04-23T19:53:00Z,2020-04-23T19:54:00Z,28.6254,20.4727,0
2020-04-23T19:54:00Z,2020-04-23T19:55:00Z,28.4658,20.4077,0
2020-04-23T19:55:00Z,2020-04-23T19:56:00Z,28.4727,20.3042,0
2020-04-23T19:56:00Z,2020-04-23T19:57:00Z,28.285,20.4625,0
2020-04-23T19:57:00Z,2020-04-23T19:58:00Z,28.2808,20.4682,0
2020-04-23T19:58:00Z,2020-04-23T19:59:00Z,28.18,20.5823,0
2020-04-23T19:59:00Z,2020-04-23T20:00:00Z,28.4091,20.5725,0
2020-04-23T20:00:00Z,2020-04-23T20:01:00Z,28.175,20.4808,0
2020-04-23T20:01:00Z,2020-04-23T20:02:00Z,28.13,20.4833,0
2020-04-23T20:02:00Z,2020-04-23T20:03:00Z,28.125,20.4827,0
2020-04-23T20:03:00Z,2020-04-23T20:04:00Z,28.1909,20.6108,0
2020-04-23T20:04:00Z,2020-04-23T20:05:00Z,28.145,20.6092,0
2020-04-23T20:05:00Z,2020-04-23T20:06:00Z,28.1015,20.6575,0
2020-04-23T20:06:00Z,2020-04-23T20:07:00Z,28.0625,20.7383,0
2020-04-23T20:07:00Z,2020-04-23T20:08:00Z,27.9255,20.7327,0
2020-04-23T20:08:00Z,2020-04-23T20:09:00Z,27.9525,20.7077,0
2020-04-23T20:09:00Z,2020-04-23T20:10:00Z,27.3046,20.3283,0
2020-04-23T20:10:00Z,2020-04-23T20:11:00Z,26.3464,19.5418,0
2020-04-23T20:11:00Z,2020-04-23T20:12:00Z,25.8475,19.0854,0
2020-04-23T20:12:00Z,2020-04-23T20:13:00Z,25.9008,19.2092,0
2020-04-23T20:13:00Z,2020-04-23T20:14:00Z,26.5475,19.745,0
2020-04-23T20:14:00Z,2020-04-23T20:15:00Z,27.0836,20.2367,0
2020-04-23T20:15:00Z,2020-04-23T20:16:00Z,27.5975,20.7225,0
2020-04-23T20:16:00Z,2020-04-23T20:17:00Z,27.8808,20.875,0
2020-04-23T20:17:00Z,2020-04-23T20:18:00Z,27.82,20.9964,0
2020-04-23T20:18:00Z,2020-04-23T20:19:00Z,27.9109,21.0023,0
2020-04-23T20:19:00Z,2020-04-23T20:20:00Z,27.8267,21.0108,0
2020-04-23T20:20:00Z,2020-04-23T20:21:00Z,27.8608,20.9146,0
2020-04-23T20:21:00Z,2020-04-23T20:22:00Z,27.9225,21.0477,0
2020-04-23T20:22:00Z,2020-04-23T20:23:00Z,27.6973,20.8683,0
2020-04-23T20:23:00Z,2020-04-23T20:24:00Z,26.82,20.2175,0
2020-04-23T20:24:00Z,2020-04-23T20:25:00Z,26.0792,19.4946,0
2020-04-23T20:25:00Z,2020-04-23T20:26:00Z,25.8217,19.2408,0
2020-04-23T20:26:00Z,2020-04-23T20:27:00Z,25.82,19.4617,0
2020-04-23T20:27:00Z,2020-04-23T20:28:00Z,26.3892,19.9683,0
2020-04-23T20:28:00Z,2020-04-23T20:29:00Z,27.0185,20.5318,0
2020-04-23T20:29:00Z,2020-04-23T20:30:00Z,27.5992,20.8685,0
2020-04-23T20:30:00Z,2020-04-23T20:31:00Z,27.9392,21.0583,0
2020-04-23T20:31:00Z,2020-04-23T20:32:00Z,28.1491,21.1525,0
2020-04-23T20:32:00Z,2020-04-23T20:33:00Z,28.0825,21.2317,0
2020-04-23T20:33:00Z,2020-04-23T20:34:00Z,28.0492,21.2291,0
2020-04-23T20:34:00Z,2020-04-23T20:35:00Z,27.9217,21.12,0
2020-04-23T20:35:00Z,2020-04-23T20:36:00Z,27.1682,20.63,0
2020-04-23T20:36:00Z,2020-04-23T20:37:00Z,26.3383,19.9275,0
2020-04-23T20:37:00Z,2020-04-23T20:38:00Z,25.8077,19.3955,0
2020-04-23T20:38:00Z,2020-04-23T20:39:00Z,26.0233,19.4477,0
2020-04-23T20:39:00Z,2020-04-23T20:40:00Z,26.8209,20.1125,0
2020-04-23T20:40:00Z,2020-04-23T20:41:00Z,27.2042,20.7092,0
2020-04-23T20:41:00Z,2020-04-23T20:42:00Z,27.7646,21.1609,0
2020-04-23T20:42:00Z,2020-04-23T20:43:00Z,28.025,21.2977,0
2020-04-23T20:43:00Z,2020-04-23T20:44:00Z,28.3346,21.3375,0
2020-04-23T20:44:00Z,2020-04-23T20:45:00Z,28.4225,21.4275,0
2020-04-23T20:45:00Z,2020-04-23T20:46:00Z,28.3915,21.5491,0
2020-04-23T20:46:00Z,2020-04-23T20:47:00Z,28.1692,21.5531,0
2020-04-23T20:47:00Z,2020-04-23T20:48:00Z,27.8527,21.545,0
2020-04-23T20:48:00Z,2020-04-23T20:49:00Z,27.8808,21.2975,0
2020-04-23T20:49:00Z,2020-04-23T20:50:00Z,27.4962,20.8109,0
2020-04-23T20:50:00Z,2020-04-23T20:51:00Z,26.8233,20.1708,0
2020-04-23T20:51:00Z,2020-04-23T20:52:00Z,26.4264,19.8367,0
2020-04-23T20:52:00Z,2020-04-23T20:53:00Z,26.3358,19.8983,0
2020-04-23T20:53:00Z,2020-04-23T20:54:00Z,26.9983,20.41,0
2020-04-23T20:54:00Z,2020-04-23T20:55:00Z,27.7785,21.1562,0
2020-04-23T20:55:00Z,2020-04-23T20:56:00Z,28.3725,21.5542,0
2020-04-23T20:56:00Z,2020-04-23T20:57:00Z,28.6291,21.7264,0
2020-04-23T20:57:00Z,2020-04-23T20:58:00Z,28.8092,21.7962,0
2020-04-23T20:58:00Z,2020-04-23T20:59:00Z,29.0239,21.8725,0
2020-04-23T20:59:00Z,2020-04-23T21:00:00Z,29.045,21.8542,0
2020-04-23T21:00:00Z,2020-04-23T21:01:00Z,28.9509,21.6391,0
2020-04-23T21:01:00Z,2020-04-23T21:02:00Z,28.08,21.1123,0
2020-04-23T21:02:00Z,2020-04-23T21:03:00Z,27.0854,20.3942,0
2020-04-23T21:03:00Z,2020-04-23T21:04:00Z,26.3283,19.9208,0
2020-04-23T21:04:00Z,2020-04-23T21:05:00Z,26.0473,19.85,0
2020-04-23T21:05:00Z,2020-04-23T21:06:00Z,26.3542,19.8631,0
2020-04-23T21:06:00Z,2020-04-23T21:07:00Z,27.0415,20.2642,0
2020-04-23T21:07:00Z,2020-04-23T21:08:00Z,28.05,20.9508,0
2020-04-23T21:08:00Z,2020-04-23T21:09:00Z,28.4367,21.59,0
2020-04-23T21:09:00Z,2020-04-23T21:10:00Z,28.67,21.8855,0
2020-04-23T21:10:00Z,2020-04-23T21:11:00Z,28.9942,21.74,0
2020-04-23T21:11:00Z,2020-04-23T21:12:00Z,28.79,21.5425,0
2020-04-23T21:12:00Z,2020-04-23T21:13:00Z,28.6754,21.4383,0
2020-04-23T21:13:00Z,2020-04-23T21:14:00Z,28.5125,21.2775,0
2020-04-23T21:14:00Z,2020-04-23T21:15:00Z,27.53,20.9342,0
2020-04-23T21:15:00Z,2020-04-23T21:16:00Z,27.93,21.1,0
2020-04-23T21:16:00Z,2020-04-23T21:17:00Z,28.3392,21.2633,0
2020-04-23T21:17:00Z,2020-04-23T21:18:00Z,27.6658,20.7636,0
2020-04-23T21:18:00Z,2020-04-23T21:19:00Z,27.1682,20.1185,0
2020-04-23T21:19:00Z,2020-04-23T21:20:00Z,26.5725,19.935,0
2020-04-23T21:20:00Z,2020-04-23T21:21:00Z,26.9375,20.1517,0
2020-04-23T21:21:00Z,2020-04-23T21:22:00Z,27.9662,20.8664,0
2020-04-23T21:22:00Z,2020-04-23T21:23:00Z,28.5708,21.3292,0
2020-04-23T21:23:00Z,2020-04-23T21:24:00Z,29.0936,21.7054,0
2020-04-23T21:24:00Z,2020-04-23T21:25:00Z,29.2317,21.8742,0
2020-04-23T21:25:00Z,2020-04-23T21:26:00Z,29.4608,21.8246,0
2020-04-23T21:26:00Z,2020-04-23T21:27:00Z,29.4862,21.8,0
2020-04-23T21:27:00Z,2020-04-23T21:28:00Z,29.6492,21.7708,0
2020-04-23T21:28:00Z,2020-04-23T21:29:00Z,29.3964,21.4475,0
2020-04-23T21:29:00Z,2020-04-23T21:30:00Z,28.4542,21.0017,0
2020-04-23T21:30:00Z,2020-04-23T21:31:00Z,27.3667,20.4733,0
2020-04-23T21:31:00Z,2020-04-23T21:32:00Z,26.4154,19.8058,0
2020-04-23T21:32:00Z,2020-04-23T21:33:00Z,26.2092,19.7892,0
2020-04-23T21:33:00Z,2020-04-23T21:34:00Z,26.4909,19.7882,0
2020-04-23T21:34:00Z,2020-04-23T21:35:00Z,27.0358,19.9846,0
2020-04-23T21:35:00Z,2020-04-23T21:36:00Z,27.9539,20.6767,0
2020-04-23T21:36:00Z,2020-04-23T21:37:00Z,28.8008,21.2908,0
2020-04-23T21:37:00Z,2020-04-23T21:38:00Z,29.0736,21.64,0
2020-04-23T21:38:00Z,2020-04-23T21:39:00Z,29.34,21.7239,0
2020-04-23T21:39:00Z,2020-04-23T21:40:00Z,29.5408,21.735,0
2020-04-23T21:40:00Z,2020-04-23T21:41:00Z,29.61,21.6142,0
2020-04-23T21:41:00Z,2020-04-23T21:42:00Z,28.8855,21.265,0
2020-04-23T21:42:00Z,2020-04-23T21:43:00Z,28.0333,20.5875,0
2020-04-23T21:43:00Z,2020-04-23T21:44:00Z,27.1692,20.035,0
2020-04-23T21:44:00Z,2020-04-23T21:45:00Z,26.9592,19.8427,0
2020-04-23T21:45:00Z,2020-04-23T21:46:00Z,27.12,19.93,0
2020-04-23T21:46:00Z,2020-04-23T21:47:00Z,27.7682,20.4133,0
2020-04-23T21:47:00Z,2020-04-23T21:48:00Z,28.56,21.0658,0
2020-04-23T21:48:00Z,2020-04-23T21:49:00Z,29.34,21.5646,0
2020-04-23T21:49:00Z,2020-04-23T21:50:00Z,29.6331,21.7292,0
2020-04-23T21:50:00Z,2020-04-23T21:51:00Z,29.9433,21.8392,0
2020-04-23T21:51:00Z,2020-04-23T21:52:00Z,29.9882,21.8083,0
2020-04-23T21:52:00Z,2020-04-23T21:53:00Z,29.9125,21.7509,0
2020-04-23T21:53:00Z,2020-04-23T21:54:00Z,29.5823,21.595,0
2020-04-23T21:54:00Z,2020-04-23T21:55:00Z,28.5567,21.0269,0
2020-04-23T21:55:00Z,2020-04-23T21:56:00Z,27.65,20.3408,0
2020-04-23T21:56:00Z,2020-04-23T21:57:00Z,27.2233,20.105,0
2020-04-23T21:57:00Z,2020-04-23T21:58:00Z,27.2831,20.0442,0
2020-04-23T21:58:00Z,2020-04-23T21:59:00Z,27.195,20.1475,0
2020-04-23T21:59:00Z,2020-04-23T22:00:00Z,27.4673,20.0717,0
2020-04-23T22:00:00Z,2020-04-23T22:01:00Z,27.865,20.2733,0
2020-04-23T22:01:00Z,2020-04-23T22:02:00Z,28.5839,20.8275,0
2020-04-23T22:02:00Z,2020-04-23T22:03:00Z,29.455,21.3758,0
2020-04-23T22:03:00Z,2020-04-23T22:04:00Z,29.7846,21.6992,0
2020-04-23T22:04:00Z,2020-04-23T22:05:00Z,29.7892,21.6992,0
2020-04-23T22:05:00Z,2020-04-23T22:06:00Z,29.7985,21.6642,0
2020-04-23T22:06:00Z,2020-04-23T22:07:00Z,28.9458,21.3717,0
2020-04-23T22:07:00Z,2020-04-23T22:08:00Z,27.9642,20.52,0
2020-04-23T22:08:00Z,2020-04-23T22:09:00Z,27.3836,19.9569,0
2020-04-23T22:09:00Z,2020-04-23T22:10:00Z,27.1583,19.7367,0
2020-04-23T22:10:00Z,2020-04-23T22:11:00Z,27.1085,19.8375,0
2020-04-23T22:11:00Z,2020-04-23T22:12:00Z,27.5258,20.0455,0
2020-04-23T22:12:00Z,2020-04-23T22:13:00Z,28.3227,20.6792,0
2020-04-23T22:13:00Z,2020-04-23T22:14:00Z,29.0992,21.2983,0
2020-04-23T22:14:00Z,2020-04-23T22:15:00Z,29.7439,21.5825,0
2020-04-23T22:15:00Z,2020-04-23T22:16:00Z,29.875,21.6509,0
2020-04-23T22:16:00Z,2020-04-23T22:17:00Z,29.8691,21.6746,0
2020-04-23T22:17:00Z,2020-04-23T22:18:00Z,29.2275,21.185,0
2020-04-23T22:18:00Z,2020-04-23T22:19:00Z,28.1875,20.5725,0
2020-04-23T22:19:00Z,2020-04-23T22:20:00Z,27.3439,19.9683,0
2020-04-23T22:20:00Z,2020-04-23T22:21:00Z,27.2142,19.8167,0
2020-04-23T22:21:00Z,2020-04-23T22:22:00Z,27.3917,19.9092,0
2020-04-23T22:22:00Z,2020-04-23T22:23:00Z,27.9446,20.4083,0
2020-04-23T22:23:00Z,2020-04-23T22:24:00Z,28.7517,21.1067,0
2020-04-23T22:24:00Z,2020-04-23T22:25:00Z,29.4592,21.5692,0
2020-04-23T22:25:00Z,2020-04-23T22:26:00Z,29.8058,21.6925,0
2020-04-23T22:26:00Z,2020-04-23T22:27:00Z,30.0264,21.6427,0
2020-04-23T22:27:00Z,2020-04-23T22:28:00Z,30.0383,21.6408,0
2020-04-23T22:28:00Z,2020-04-23T22:29:00Z,30.0185,21.4567,0
2020-04-23T22:29:00Z,2020-04-23T22:30:00Z,28.9983,21.07,0
2020-04-23T22:30:00Z,2020-04-23T22:31:00Z,28.0142,20.3946,0
2020-04-23T22:31:00Z,2020-04-23T22:32:00Z,27.4491,19.9031,0
2020-04-23T22:32:00Z,2020-04-23T22:33:00Z,27.23,19.8492,0
2020-04-23T22:33:00Z,2020-04-23T22:34:00Z,27.1569,19.8225,0
2020-04-23T22:34:00Z,2020-04-23T22:35:00Z,27.325,20.1342,0
2020-04-23T22:35:00Z,2020-04-23T22:36:00Z,28.1118,20.4609,0
2020-04-23T22:36:00Z,2020-04-23T22:37:00Z,29.0308,20.9762,0
2020-04-23T22:37:00Z,2020-04-23T22:38:00Z,29.7569,21.4142,0
2020-04-23T22:38:00Z,2020-04-23T22:39:00Z,30.0633,21.6292,0
2020-04-23T22:39:00Z,2020-04-23T22:40:00Z,30.1182,21.7773,0
2020-04-23T22:40:00Z,2020-04-23T22:41:00Z,30.06,21.77,0
2020-04-23T22:41:00Z,2020-04-23T22:42:00Z,30.0533,21.8242,0
2020-04-23T22:42:00Z,2020-04-23T22:43:00Z,29.5131,21.5133,0
2020-04-23T22:43:00Z,2020-04-23T22:44:00Z,28.5725,20.94,0
2020-04-23T22:44:00Z,2020-04-23T22:45:00Z,27.4333,20.37,0
2020-04-23T22:45:00Z,2020-04-23T22:46:00Z,26.6918,20.025,0
2020-04-23T22:46:00Z,2020-04-23T22:47:00Z,26.255,19.9382,0
2020-04-23T22:47:00Z,2020-04-23T22:48:00Z,26.4085,19.8967,0
2020-04-23T22:48:00Z,2020-04-23T22:49:00Z,26.7433,20.1354,0
2020-04-23T22:49:00Z,2020-04-23T22:50:00Z,27.5567,20.705,0
2020-04-23T22:50:00Z,2020-04-23T22:51:00Z,28.5591,21.2733,0
2020-04-23T22:51:00Z,2020-04-23T22:52:00Z,29.4225,21.5746,0
2020-04-23T22:52:00Z,2020-04-23T22:53:00Z,29.7346,21.5431,0
2020-04-23T22:53:00Z,2020-04-23T22:54:00Z,29.8892,21.7133,0
2020-04-23T22:54:00Z,2020-04-23T22:55:00Z,29.7833,21.62,0
2020-04-23T22:55:00Z,2020-04-23T22:56:00Z,29.0136,21.1818,0
2020-04-23T22:56:00Z,2020-04-23T22:57:00Z,28.0183,20.6223,0
2020-04-23T22:57:00Z,2020-04-23T22:58:00Z,27.3192,20.0075,0
